index,text,label
1066,"citind o mare varietate de recenzii ""scoop"" in ultimele zile, am intrat in teatrul pregatit pentru o excursie de la woody. din fericire, nu as fi putut fi mai rau. acordat, artistul woody incetineste o atingere sau doua, dar scriitorul / regizorul woody este in forma buna - si a gasit o modalitate credibila de a integra sinele sau de 70 de ani in poveste. judecand din rasul si balbaiele, publicul a mancat uneltele si dialogul lui allen intr-un mod pe care nu l-am mai vazut de cativa ani. <br /> <br /> intr-un peisaj de film dominat de arcuri de povestiri aprobate de software, de gusturi de douazeci de ceva si de formula de asamblare pentru copii, este o sursa de satisfactie si de inspiratie pentru al vedea pe allen urmarindu-i personalitatea si inca plina de satisfactii cale.",1
1067,"nu foarte mult sa schimbat povestea fata de primul film.
dar mi-a placut.
il recomand.
nota mea 10",1
1068,"buster straluceste absolut in acest episod, care este singurul vehicul pe care l-am vazut pana la sfarsitul carierei, care i-a permis sa faca comedia fizica (si tacuta) care la facut faimos. este inca un soc sa-i aud vocea pietricica in secventele de talkie - vocea lui este despre singurul lucru pe care nu-l intereseaza, in ceea ce-l priveste pe buster - dar abilitatea lui de a lua o pratfall este inca de neegalat. el repeta chiar si unele dintre gagurile folosite in primele sale doua reesuri cu roscoe arbuckle. recunostinta mea cea mai profunda fata de rod serling pentru ca ne-a prezentat acest episod si pentru a conferi intregului scop genului lui buster. nu a avut prea mult timp (un episod) pentru a face acest lucru, dar acesta este un tribut adus celui mai mare geniu al lui hollywood.",1
1069,"excelent
super!",1
1070,"de mult timp nu am vazut un astfel de film fantastic, luptele magice aici sunt chiar mai bune decat in lotr, chiar daca consideram ca este un film din 1987 si nu au efecte speciale pe calculator. acest film are un complot bun, o actiune buna si idei interesante. recomanda tuturor sa o vada.",1
1071,"raport calitate pret este ok.
este un televizor pt o camera de apartament medie. daca doriti intr-un living spatios este mic.",1
1072,"sunt un fan imens m lillard, de aceea am ajuns sa ma uit la acest film. sincer, ma indoiesc ca, daca nu era in film, mi-ar placea atat de mult sau chiar m-am uitat, dar odata ce am vazut-o, mi-am dat seama ca povestea era destul de decenta. un sfarsit rau trebuie sa spun, dar am vazut-o venind. este un film cu buget scazut, iar unii dintre actori nu au fost foarte buni, dar in total am evaluat acest film 7/10. suspiciunea de a intreba ce a facut lillard a fost ceea ce m-a pastrat cu adevarat interesat de acest film. este un inchiriat bun! <br /> <br /> 7/10",1
1073,"excelent
conectivitate buna, se aude tare si clar. per total sunt foarte multumit de achizitia facuta",1
1074,"acest film este foarte distractiv sa te uiti daca-ti plac filmele de soiuri de crime organizate. cei care cauta un film de crima, care joaca un rol de carismatica, cu vise de a prelua intr-un mod rau, pot fi usor dezamagiti de felul in care acest film se indreapta. este o distractie prin intermediul unei lumi interlope penale cu toate acestea si daca nu sunteti familiarizati cu filmele hong kong, atunci puteti fi placut surprins de acest film. am fost oarecum dezamagit de unele dintre alegerile facute in poveste, dar, in general, un film bun de crima. unele lucruri nu aveau sens, dar asta pare a fi norma cu filmele din est. <br /> <br /> oamenii fac doar aleatoriu lucruri indiferent de modul in care personalitatile lor au fost infiintate inainte. este un model usor enervant care patrunde chiar si in acest film.",1
1075,"am citit majoritatea comentariilor despre acest film. am vazut acest film (si intreaga serie de profetii) de mai multe ori cu membrii familiei de toate varstele, cu totii ne-am bucurat si ne-a facut sa meditam asupra a ceea ce deja stiam din citirea si studierea bibliei despre timpul de rapire si sfarsit. nimeni nu sa speriat sau traumatizat, asa cum am citit in unele posturi. filmul se bazeaza doar pe fapte biblice. am vazut o multime de filme de sfarsit de timp ""tribulation"", ""armagedon"" si asa mai departe si de departe acesta este unul dintre cei mai buni in prezentarea adevarurilor biblice. poate ca nu are multe efecte speciale deosebite, cum ar fi filmele de astazi, dar cred ca este un instrument bun de martor. acest film si seria sa de profetii pot fi vazute gratis la acest site higherpraise.com, si judecator pentru tine insuti. binecuvantari tuturor.",1
1076,"acest film este o viziune foarte realista a unei echipe de politie intr-un mic oras german, vazuta prin ochii unei femei recrutate. ea isi aduce calea de a se ocupa de lege, ceea ce inseamna mai mult decat simple condamnari. performanta puternica a personajului principal, sustinuta de dialoguri bune, face ca acest film sa fie foarte placut.",1
1077,"calitate maxima la un pret redutabil!
salut, am primit boxa cu radio, merge superb, va recomand cu incredere acest produs, nu o sa va para rau. se aude bestial, are bas, se conecteaza repede, posturile de radio merg bine, totuleste ok!",1
1078,"recomand
produs ok!",1
1079,"nu este una dintre povestile tale mai dure, si asta este o adevarata forta a acestui film. exista cel putin doua relatii in care scriitorii cu mai putina incredere ar fi adaugat o tensiune romantica, prea predictibila. ei nu numai ca rasplatesc publicul, ci fac si surprize in acelasi timp. exista cateva momente ale disney-ului, in special la sfarsitul anului, dar ele sunt usor de gestionat. in general, a fost in valoare de inchiriere si a fost distractie buna, relaxat. btw, daca primiti dvd-ul, vizionati segmentul in care regizorul va invata cum sa faceti aloo gobi. am urmat directiile ei si a fost brilliant! data viitoare o vom face cu o zi inainte de a planifica sa-l manance, pentru ca acesta este un fel de mancare care cu siguranta devine mai bine cu o noapte plina in frigider pentru a lasa condimentele afara!",1
1080,am crezut ca acest film a fost cu adevarat grozav! helena a facut o treaba uimitoare in ea! am crezut ca a jucat foarte bine personajul ei! ea este o actrita awesome !! :) <br /> <br /> filmul a fost de asemenea foarte amuzant! bancuri au fost minunate! nu puteam sa nu mai rad! :) <br /> <br /> cred ca toata lumea ar trebui sa o vada ... :) <br /> <br />,1
1081,"foarte multumit
fara probleme",1
1082,"un thriller frumos facut, cu mult sex in el. am vazut-o la televizor noaptea tarziu. exista doua stele in hardcore, lauen montgomery si venus. din fericire, gabriella hall are doar o mica parte.",1
1083,"""cazul coada scorpionului"" are toate elementele necesare pentru a face un film eficace. povestea este standardul giallo. cand un om moare intr-un avion accidentul, sotia sa (ida galli) colecteaza o polita de asigurare de viata de 1 milion de dolari. vaduva se indreapta spre grecia pentru plata, dar o urmeaza de o serie de crime uriase. exista o multime de suspecti, inclusiv un investigator tenace (george hilton) de la agentia de asigurari si de iubitul vaduvei. directorul martino pastreaza povestea se misca intr-un ritm rapid in timp ce spectatorul incearca sa ghiceasca identitatea criminalului. anita strindberg (memorabila si in ""vice-ul tau este o camera inchisa si numai eu am cheia"" si ""cine a vazut-o?"") este o eroina uimitoare. este unul dintre cele mai bune filme ale lui martino.",1
1084,"inceputul unei povesti de dragoste puternice,putin intalnita in realitate,povestea filmului incepe sa fie si mai interesanta cand bella afla ca edward este vampir...un film care merita vazut de orice persoana,mai ales de cei indragostiti.:):x",1
1085,"aceasta este cea mai buna versiune (pana acum) pe care o veti vedea si cea mai adevarata lucrare a lui bronte. dalton este un pic cam greu de imaginat ca rochester, care jane eyre a declarat ""nu frumos"". dar actiunea lui depaseste acest lucru, iar zela clark, asa cum este ea, este si o jane eyre complet si credibila. aceasta productie este un ceas lung, dar merita. aproape citatele directe din cartea sunt in scenariu si daca vrei prima litera adevarata ""romantica"" in literatura, acesta este modul in care o vezi. eu detin fiecare copie a acestui film si am citit si readurat originalul. filmul poate parea putin datat, dar nu va mai fi niciodata asa.",1
1086,super tare! ad0r acest film!:x..astept sa vad sh` celelalte serii!:x...f0arte reusith!,1
1087,"foarte multumit
este fluid si are acoperire mare",1
1088,"excelent
foarte bun, recomand si altora desi pretul parca e inca putin cam mare.",1
1089,"filmul asta a luat ce era mai bun din toate productiile marvel.
are actiune, efecte speciale si situate amuzante.
merita!",1
1090,"nr1
super telefon",1
1091,"foarte multumit
este intr-adevar varf de gama!",1
1092,"foarte multumit
distribuie
f bun, nu ma asteptam la pretul asta sa fie asa bun, intra in piele bine, acopera bine, chiar recomand, acuma depinde de tenul fiecaruia, eu am ten mixt, am avut fd de ten si mai scump dar asta e super ok, de acum incolo il voi folosi doar pe acesta.",1
1093,"observ ca versiunea dvd pare sa aiba scene sau linii lipsa intre postarea frf si lansarea. <br /> <br /> ei trebuie sa dovedeasca ca pot castiga dreptul de a sta in frf, altul decat echipa verde. o alta scena este ca in timpul esecului lor la simulare, kevin primeste joaquin pentru a micsora. cred ca editia vhs, altele decat abc-ul, ar putea avea toate lucrurile care lipsesc. altfel imi place sa stiu ce versiune dvd are lucrurile care lipsesc. <br /> <br /> dvd-ul pe care l-am urmarit se simte editat pentru televiziune.",1
1094,"am fost la aceeasi conferinta de scenaristi si am vazut filmul. am crezut ca scriitorul - sue smith - a rezumat foarte clar despre ce era vorba filmul. cu toate acestea, filmul nu avea nevoie de explicatii. credeam ca temele erau foarte clare si inspiratoare. un film care abordeaza capacitatea de a indrazni, de a face fata fricii - mai ales de frica trecuta de la figurile parintesti - si de ao depasi si, in acest sens, sa imbratiseze posibilitatile vietii, este un film care trebuie pretuit si savurat. mi-a placut mult mai mult decat ""somersault"". de asemenea, cred ca mandy62 a fost un pic nepoliticos pentru hugo weaving. ca un bloke despre vintage sale, ar trebui sa arate atat de bine! sunt de acord ca multe filme australiene au fost recent lipsite de claritate, dar ""peaches"" livreaza bunurile. ma bucur ca am vazut-o.",1
1095,"foarte multumit
foarte bun, am avut un p8lite inaintea acestuia.",1
1096,"il recomand cu sinceritate!
pentru prima oara cand am achizitionat un telefon marca huawei. pana acum am utilizat doar marci gen nokia (microsoft), iphone, samsung, prestigio, asus. pe departe huawei le da clasa la toate! nu se blocheaza, nu sacadeaza, nu are intarzieri in deschiderea aplicatilor, culorile sunt foarte placute, design-ul la fel!

in regim de wi-fi pornit 24/24 (acasa) si conectat la internet abonament in timpul in care sunt in afara, facebook, whatsapp, messenger, youtube, 2 email-uri active pe el, bateria ma tine 2 zile lejer. scos de la incarcat luni dimineata, l-am pus la incarcat miercuri cu 7% baterie. semnalul este foarte bun, volumul si claritatea celui cu care vorbesti este de inalta calitate, foloseste internetul de pe abonament la 4g si conectarea se face rapid!

ma declar multumit! il recomand!",1
1097,"am fost la preview la movieplex si mi s-a parut super filmul, din punctul meu de vedere ma asteptam ca terminator3, gi- joe sau transformers 2 sa fie best sf 2009 dar se pare ca avatar si distric 9 vin tare din spate. urmeaza acum sa vedem cat de bune sunt.",1
1098,"tare rau filmul,imi place foarte mult dansul de strada,step up 1 mi sa parut ca a fost cea mai buna parte dintre cele 3 parti ale acestui film :d",1
1099,"excelent
raport calitate pret, foarte bun.",1
1100,"am vazut acest film de cel putin 4 ori inca de la '84 si tot este minunat de fiecare data cand il vad. este o versiune foarte convingatoare a operei carmen, cu uimitoare dans flamenco, seturi oase goale si, bineinteles, o muzica minunata. aceasta poveste a lui carmen este o poveste intr-o poveste, fiecare paralel cu altele, pana la sfarsitul dublu tragic. evident, o productie spaniola cu un buget scazut, filmul contine dansuri de cativa dintre dansatorii de prestigiu din spania, flamenco. combinatia dintre muzica de opera in crestere si sunetul cizmelor de dansatori pe scena din lemn face ca povestea povestirii sa fie si mai puternica. este un film independent, cel mai bun si probabil cel mai bun filme straine.",1
1101,"excelent
superb!!!!",1
1102,"tocmai l-am vazut la cinema in 3d aici in italia si imi sustin ideea k este cel mai bun film realizat vreodata.este unic,este perfect.cred k mai bn de 50 de ori l-am vazut,fara sa exagerez, dar pe calculator si d fiekre data am plans.cea mai frumoasa si tragica poveste de dragoste.e uluitor cum fiekre dintre protagonisti isi sacrifica viata unul pt celalalt.oare exista asa iubire si in viata reala?scena cea mai emotionanta ramane pt mine cea in kre rose ii da drumul lui jack lasandu-l sa se scufunde in ocean.e extraordinar sa vezi kum lumea ,desi au trecut 15 ani de la aparitia pe marele ecrane,continua s mearga sa-l vizioneze.un film memorabil si celebru,o capodopera autentica!!!!",1
